date;total_kwh;p_active;q_reactive;f_generatrice;f_reseau;u_rms_v;pwm;t_lgbt;type;cc
27/01/2023 02:18;93322;67.19;0.871;50;50;586;0;10;tigre;23
27/01/2023 02:19;93322;66.82;0.357;50;50;586;0;10;tigre;23
27/01/2023 02:19;93323;65.8;0.668;50;50;586;0;10;tigre;23
27/01/2023 02:20;93323;66.98;0.347;49.98;49.98;586;0;10;tigre;23
27/01/2023 02:20;93324;66.35;-0.29;50;50;586;0;10;tigre;23
27/01/2023 02:21;93324;66.75;-0.12;50;50;585;0;10;tigre;23
27/01/2023 02:21;93325;65.7;0.156;49.98;49.98;585;0;10;tigre;23
27/01/2023 02:22;93325;67.04;0.546;50;50;586;0;10;tigre;23
27/01/2023 02:22;93326;66.77;0.548;50;50;586;0;10;tigre;23
27/01/2023 02:22;93326;67.46;0.658;50;50;586;0;10;tigre;23
27/01/2023 02:23;93327;65.62;0.844;50.02;50.02;587;0;10;tigre;23
27/01/2023 02:23;93327;67.42;0.394;50.02;50.04;586;0;10;tigre;23
27/01/2023 02:24;93328;66.94;0.924;50.02;50.02;585;0;10;tigre;23
27/01/2023 02:24;93328;67.14;0.774;50.02;50.02;586;0;10;tigre;23
27/01/2023 02:25;93329;65.75;0.721;50.02;50.02;585;0;10;tigre;23
27/01/2023 02:25;93329;67.53;0.377;50.02;50.02;586;0;10;tigre;23
27/01/2023 02:26;93330;66.87;-0.21;50;50;586;0;10;tigre;23
27/01/2023 02:26;93330;66.9;0.362;50.02;50.02;585;0;10;tigre;23
27/01/2023 02:27;93331;66.16;0.302;50.02;50.02;585;0;10;tigre;23
27/01/2023 02:27;93331;65.91;0.652;50.04;50.04;586;0;10;tigre;23
27/01/2023 02:27;93332;66.09;-0.14;50.02;50.02;586;0;10;tigre;23
27/01/2023 02:28;93332;66.74;0.12;50.02;50.02;586;0;10;tigre;23
27/01/2023 02:28;93333;66.43;0.062;50.02;50.02;585;0;10;tigre;23
27/01/2023 02:29;93333;66.75;0.523;50;50;586;0;10;tigre;23
27/01/2023 02:29;93334;66.2;0.551;50;50;586;0;10;tigre;23
27/01/2023 02:30;93334;66.32;0.789;50;50;586;0;10;tigre;23
27/01/2023 02:30;93335;67.3;0.183;49.98;49.98;586;0;10;tigre;23
27/01/2023 02:31;93335;66.84;0.972;49.98;49.98;585;0;10;tigre;23
27/01/2023 02:31;93336;65.43;0.907;49.98;49.98;586;0;10;tigre;23
27/01/2023 02:31;93336;67.08;-0.16;49.98;49.98;586;0;10;tigre;23
27/01/2023 02:32;93337;66.12;0.007;49.98;49.98;585;0;10;tigre;23
27/01/2023 02:32;93337;66.2;1.014;49.98;49.98;584;0;10;tigre;23
27/01/2023 02:33;93338;67.49;0.385;49.98;49.98;585;0;10;tigre;23
27/01/2023 02:33;93338;67.19;0.516;49.98;50;585;0;10;tigre;23
27/01/2023 02:34;93339;66.97;0.457;50;50;584;0;10;tigre;23
27/01/2023 02:34;93339;66.23;0.487;50.02;50;585;0;10;tigre;23
27/01/2023 02:35;93340;66;0.99;50;50;584;0;10;tigre;23
27/01/2023 02:35;93340;65.35;0.627;50;50;585;0;10;tigre;23
27/01/2023 02:36;93341;65.98;0.444;50.02;50.02;585;0;10;tigre;23
27/01/2023 02:36;93341;66.73;-0.32;50.02;50.02;585;0;10;tigre;23
27/01/2023 02:36;93342;66.37;0.503;50.02;50.02;585;0;10;tigre;23
27/01/2023 02:37;93342;66.85;0.597;50;50.02;585;0;10;tigre;23
27/01/2023 02:37;93343;66.61;0.053;50;50.02;585;0;10;tigre;23
27/01/2023 02:38;93343;65.7;0.51;50;50;586;0;10;tigre;23
27/01/2023 02:38;93344;67.57;0.597;50;50.02;586;0;10;tigre;23
27/01/2023 02:39;93344;66.49;0.522;50.02;50.02;586;0;10;tigre;23
27/01/2023 02:39;93345;67.97;0.209;50.02;50.02;586;0;10;tigre;23
27/01/2023 02:40;93345;67.75;0.555;50.02;50.02;586;0;10;tigre;23
27/01/2023 02:40;93346;66.85;-0.05;50.04;50.04;586;0;10;tigre;23
27/01/2023 02:41;93346;66.52;1.013;50.04;50.04;585;0;10;tigre;23
27/01/2023 02:41;93347;66.86;0.493;50.02;50.02;585;0;10;tigre;23
27/01/2023 02:41;93347;67;1.047;50.02;50.02;586;0;10;tigre;23
27/01/2023 02:42;93348;67.96;0.817;50.02;50.02;585;0;10;tigre;23
27/01/2023 02:42;93348;66.52;0.573;50.02;50.02;585;0;10;tigre;23
27/01/2023 02:43;93349;67.67;0.108;50.02;50.02;586;0;10;tigre;23
27/01/2023 02:43;93349;66.03;0.411;50.02;50.02;586;0;10;tigre;23
27/01/2023 02:44;93350;67.87;0.773;50.04;50.04;586;0;10;tigre;23
27/01/2023 02:44;93350;67.16;0.728;50.04;50.04;586;0;10;tigre;23
27/01/2023 02:45;93351;67.06;0.954;50.04;50.04;586;0;10;tigre;23
27/01/2023 02:45;93351;67.63;0.317;50.04;50.04;586;0;10;tigre;23
27/01/2023 02:45;93352;67.47;0.611;50.04;50.04;586;0;10;tigre;23
27/01/2023 02:46;93352;67.28;0.397;50.02;50.04;586;0;10;tigre;23
27/01/2023 02:46;93353;66.97;0.804;50.04;50.02;585;0;10;tigre;23
27/01/2023 02:47;93353;67.31;1.063;50.04;50.04;586;0;10;tigre;23
27/01/2023 02:47;93354;66.27;1.257;50.02;50.02;585;0;10;tigre;23
27/01/2023 02:48;93354;67.04;0.647;50.02;50.04;586;0;10;tigre;23
27/01/2023 02:48;93355;67.48;0.802;50.02;50.02;586;0;10;tigre;23
27/01/2023 02:49;93355;66.55;0.297;50.02;50.02;584;0;10;tigre;23
27/01/2023 02:49;93356;67.25;0.678;50.02;50.02;586;0;10;tigre;23
27/01/2023 02:50;93356;66.56;0.702;50.02;50.02;586;0;10;tigre;23
27/01/2023 02:50;93357;65.77;0.591;50.02;50.02;585;0;10;tigre;23
27/01/2023 02:50;93357;66.65;0.223;50.04;50.04;585;0;10;tigre;23
27/01/2023 02:51;93358;66.57;0.126;50.02;50.02;585;0;10;tigre;23
27/01/2023 02:51;93358;67.12;0.032;50.02;50.02;586;0;10;tigre;23
27/01/2023 02:52;93359;66.15;0.406;50.02;50.02;586;0;10;tigre;23
27/01/2023 02:52;93359;66.25;0.073;50.02;50.02;586;0;10;tigre;23
27/01/2023 02:53;93360;66.47;0.042;50;50;586;0;10;tigre;23
27/01/2023 02:53;93360;65.79;0.061;50;50;586;0;10;tigre;23
27/01/2023 02:54;93361;66.42;-0.52;50;50;586;0;10;tigre;23
27/01/2023 02:54;93361;66.77;0.5;50;50;586;0;10;tigre;23
27/01/2023 02:54;93362;66.7;0.426;50;50;586;0;10;tigre;23
27/01/2023 02:55;93362;67.47;-0.01;50;50;586;0;10;tigre;23
27/01/2023 02:55;93363;67.46;0.006;50;50;586;0;10;tigre;23
27/01/2023 02:56;93363;67.83;0.654;50;50;585;0;10;tigre;23
27/01/2023 02:56;93364;67.47;0.36;49.98;49.98;586;0;10;tigre;23
27/01/2023 02:57;93364;66.21;0.824;49.98;49.98;586;0;10;tigre;23
27/01/2023 02:57;93365;67.14;0.311;50;50;586;0;10;tigre;23
27/01/2023 02:58;93365;65.47;0.443;49.98;49.98;586;0;10;tigre;23
27/01/2023 02:58;93366;66.17;-0.06;49.98;49.98;586;0;10;tigre;23
27/01/2023 02:59;93366;67.63;0.154;49.98;49.98;585;0;10;tigre;23
27/01/2023 02:59;93367;68.47;-0.07;49.98;49.98;586;0;10;tigre;23
27/01/2023 02:59;93367;67.29;0.315;49.98;50;586;0;10;tigre;23
27/01/2023 03:00;93368;66.17;0.357;49.98;49.98;586;0;10;tigre;23
27/01/2023 03:00;93368;66.21;-0.32;49.96;49.96;585;0;10;tigre;23
27/01/2023 03:01;93369;67.68;-0.04;49.96;49.96;586;0;10;tigre;23
27/01/2023 03:01;93369;66.79;0.891;49.98;49.98;586;0;10;tigre;23
27/01/2023 03:02;93370;67.34;0.706;49.98;49.98;586;0;10;tigre;23
27/01/2023 03:02;93370;67.39;-0.08;49.96;49.96;586;0;10;tigre;23
27/01/2023 03:03;93371;65.66;0.191;49.98;49.98;586;0;10;tigre;23
27/01/2023 03:03;93371;66.55;0.278;49.96;49.96;585;0;10;tigre;23
27/01/2023 03:04;93372;66.81;0.548;49.98;49.98;586;0;10;tigre;23
27/01/2023 03:04;93372;67.45;0.562;49.98;49.98;586;0;10;tigre;23
27/01/2023 03:04;93373;67.43;0.032;49.98;49.98;586;0;10;tigre;23
27/01/2023 03:05;93373;66.84;-0.21;49.98;49.98;586;0;10;tigre;23
27/01/2023 03:05;93374;67.11;0.476;49.98;49.98;586;0;10;tigre;23
27/01/2023 03:06;93374;67.44;0.141;49.96;49.98;586;0;10;tigre;23
27/01/2023 03:06;93375;66.52;0.272;49.98;49.98;586;0;10;tigre;23
27/01/2023 03:07;93375;65.87;0.401;49.98;49.98;586;0;10;tigre;23
27/01/2023 03:07;93376;66.05;0.315;49.98;49.98;586;0;10;tigre;23
27/01/2023 03:08;93376;66.14;0.004;50;50;586;0;10;tigre;23
27/01/2023 03:08;93377;66.68;0.624;49.98;49.98;586;0;10;tigre;23
27/01/2023 03:08;93377;67.33;0.279;50;50;587;0;10;tigre;23
27/01/2023 03:09;93378;67.08;0.322;50;50;586;0;10;tigre;23
27/01/2023 03:09;93378;67.13;0.687;50;50;586;0;10;tigre;23
27/01/2023 03:10;93379;68.56;0.248;50;50;586;0;10;tigre;23
27/01/2023 03:10;93379;66.59;0.397;50.02;50;586;0;10;tigre;23
27/01/2023 03:11;93380;66.49;0.023;50;50;586;0;10;tigre;23
27/01/2023 03:11;93380;66.5;-0.04;49.98;49.98;586;0;10;tigre;23
27/01/2023 03:12;93381;65.55;-0.16;50;50;586;0;10;tigre;23
27/01/2023 03:12;93381;66.22;-0.43;50;50;586;0;10;tigre;23
27/01/2023 03:13;93382;66.29;0.637;50;50;587;0;10;tigre;23
27/01/2023 03:13;93382;66.4;0.248;49.98;49.98;587;0;10;tigre;23
27/01/2023 03:13;93383;67.97;0.477;50;50;587;0;10;tigre;23
27/01/2023 03:14;93383;67.11;0.552;50;50;587;0;10;tigre;23
27/01/2023 03:14;93384;66.22;0.246;50;50;587;0;10;tigre;23
27/01/2023 03:15;93384;66.77;0.385;50;50;587;0;10;tigre;23
27/01/2023 03:15;93385;67.56;0.475;50;50;586;0;10;tigre;23
27/01/2023 03:16;93385;66.42;0.239;50;50;586;0;10;tigre;23
27/01/2023 03:16;93386;65.98;0.443;50;50;586;0;10;tigre;23
27/01/2023 03:17;93386;67.64;0.131;50;50;586;0;10;tigre;23
27/01/2023 03:17;93387;67.43;0.399;50;50;586;0;10;tigre;23
27/01/2023 03:17;93388;68.44;0.546;50;50;586;0;10;tigre;23
27/01/2023 03:18;93388;67.88;0.245;50;50;586;0;10;tigre;23
27/01/2023 03:18;93389;66.15;0.518;50.02;50.02;586;0;10;tigre;23
27/01/2023 03:19;93389;67.35;0.129;50;50;586;0;10;tigre;23
27/01/2023 03:19;93390;65.88;0.772;50.02;50.02;586;0;10;tigre;23
27/01/2023 03:20;93390;66.21;0.893;50.02;50.02;587;0;10;tigre;23
27/01/2023 03:20;93391;66.96;0.068;50.02;50.02;586;0;10;tigre;23
27/01/2023 03:21;93391;65.14;0.705;50;50;586;0;10;tigre;23
27/01/2023 03:21;93392;66.88;0.199;50.02;50.02;586;0;10;tigre;23
27/01/2023 03:22;93392;66.69;-0.07;50;50;587;0;10;tigre;23
27/01/2023 03:22;93393;66.29;-0.08;50.02;50.02;587;0;10;tigre;23
27/01/2023 03:22;93393;66.46;0.194;50;50;587;0;10;tigre;23
27/01/2023 03:23;93394;67.08;0.205;50.02;50.02;586;0;10;tigre;23
27/01/2023 03:23;93394;66.08;-0.03;50.02;50.02;580;0;10;tigre;23
27/01/2023 03:24;93395;66.91;2.659;50.02;50.02;580;0;10;tigre;23
27/01/2023 03:24;93395;66.28;2.652;50.02;50;580;0;10;tigre;23
27/01/2023 03:25;93396;66.86;2.843;50;50;580;0;10;tigre;23
27/01/2023 03:25;93396;66.39;2.334;50.02;50;580;0;10;tigre;23
27/01/2023 03:26;93397;66.63;2.268;50.02;50.02;580;0;10;tigre;23
27/01/2023 03:26;93397;66.42;2.594;50.02;50.02;580;0;10;tigre;23
27/01/2023 03:27;93398;67.16;1.799;50;50;580;0;10;tigre;23
27/01/2023 03:27;93398;66.34;2.619;50;50;580;0;10;tigre;23
27/01/2023 03:27;93399;66.51;1.59;50;50;580;0;10;tigre;23
27/01/2023 03:28;93399;65.48;2.506;50;50;581;0;10;tigre;23
27/01/2023 03:28;93400;66.99;1.422;50;50.02;581;0;10;tigre;23
27/01/2023 03:29;93400;66.7;1.696;50;50;580;0;10;tigre;23
27/01/2023 03:29;93401;66.74;1.819;50.02;50.02;581;0;10;tigre;23
27/01/2023 03:30;93401;67.89;2.535;50.02;50.02;580;0;10;tigre;23
27/01/2023 03:30;93402;66.67;2.513;50;50;580;0;10;tigre;23
27/01/2023 03:31;93402;66.37;2.98;50.02;50.02;580;0;10;tigre;23
27/01/2023 03:31;93403;66.93;2.567;50;50;580;0;10;tigre;23
27/01/2023 03:31;93403;66.11;2.629;50;50;580;0;10;tigre;23
27/01/2023 03:32;93404;66.97;1.976;50;50;580;0;10;tigre;23
27/01/2023 03:32;93404;65.25;1.709;50;50;581;0;10;tigre;23
27/01/2023 03:33;93405;65.78;2.153;50;50;580;0;10;tigre;23
27/01/2023 03:33;93405;64.83;2.146;50;49.98;580;0;10;tigre;23
27/01/2023 03:34;93406;66.28;1.9;49.98;49.98;579;0;10;tigre;23
27/01/2023 03:34;93406;66.55;2.011;49.98;49.98;580;0;10;tigre;23
27/01/2023 03:35;93407;67.58;2.456;50;50;580;0;10;tigre;23
27/01/2023 03:35;93407;67.18;2.216;50;50;580;0;10;tigre;23
27/01/2023 03:36;93408;67.14;1.824;50;50;580;0;10;tigre;23
27/01/2023 03:36;93408;67.23;1.584;50;50;580;0;10;tigre;23
27/01/2023 03:36;93409;66.08;2.291;50;50;580;0;10;tigre;23
27/01/2023 03:37;93409;66.66;2.087;50;50;580;0;10;tigre;23
27/01/2023 03:37;93410;66.55;1.908;50;50;580;0;10;tigre;23
27/01/2023 03:38;93410;66.67;1.899;50;50;580;0;9;tigre;23
27/01/2023 03:38;93411;66.16;2.467;50;50;580;0;10;tigre;23
27/01/2023 03:39;93411;67.73;2.928;50.02;50.02;579;0;10;tigre;23
27/01/2023 03:39;93412;66.19;3.068;50;50;579;0;9;tigre;23
27/01/2023 03:40;93412;66.7;2.209;50;50;579;0;10;tigre;23
27/01/2023 03:40;93413;66.58;2.053;50;50;579;0;10;tigre;23
27/01/2023 03:41;93413;66.77;2.238;50.02;50.02;580;0;10;tigre;23
27/01/2023 03:41;93414;65.57;2.131;50.02;50.02;580;0;10;tigre;23
27/01/2023 03:41;93414;65.89;2.417;50;50;580;0;10;tigre;23
27/01/2023 03:42;93415;65.56;2.266;50;50;580;0;10;tigre;23
27/01/2023 03:42;93415;67.12;1.872;50.02;50.02;580;0;10;tigre;23
27/01/2023 03:43;93416;67.08;2.414;50;50;580;0;10;tigre;23
27/01/2023 03:43;93416;66.02;2.325;49.98;50;580;0;10;tigre;23
27/01/2023 03:44;93417;66.9;2.712;50;50;580;0;9;tigre;23
27/01/2023 03:44;93417;66.56;2.312;50;49.98;581;0;10;tigre;23
27/01/2023 03:45;93418;67.78;2.114;50.02;50;581;0;10;tigre;23
27/01/2023 03:45;93418;66.78;2.178;49.98;49.98;580;0;9;tigre;23
27/01/2023 03:45;93419;66.04;2.466;49.98;49.98;580;0;10;tigre;23
27/01/2023 03:46;93419;66.31;2.189;50;50;580;0;10;tigre;23
27/01/2023 03:46;93420;67.84;1.753;50;50;580;0;9;tigre;23
27/01/2023 03:47;93420;66.56;2.064;50;50;581;0;10;tigre;23
27/01/2023 03:47;93421;67.22;2.368;50;50;580;0;10;tigre;23
27/01/2023 03:48;93421;66.8;2.633;50;50;580;0;10;tigre;23
27/01/2023 03:48;93422;67.7;2.25;50;50;580;0;10;tigre;23
27/01/2023 03:49;93422;65.75;2.89;49.98;49.98;580;0;10;tigre;23
27/01/2023 03:49;93423;67.12;2.371;50.02;50.02;580;0;10;tigre;23
27/01/2023 03:50;93423;65.29;2.233;50.02;50.02;581;0;10;tigre;23
27/01/2023 03:50;93424;67.19;2.329;50.02;50.02;580;0;10;tigre;23
27/01/2023 03:50;93424;67;2.14;50;50;580;0;10;tigre;23
27/01/2023 03:51;93425;65.55;2.393;50.02;50.02;581;0;10;tigre;23
27/01/2023 03:51;93425;66.4;1.93;50.04;50.04;581;0;10;tigre;23
27/01/2023 03:52;93426;66.36;1.917;50.04;50.04;581;0;10;tigre;23
27/01/2023 03:52;93426;65.6;2.026;50.02;50.02;581;0;10;tigre;23
27/01/2023 03:53;93427;66.36;2.343;50.02;50.02;580;0;10;tigre;23
27/01/2023 03:53;93427;67.24;2.364;50.02;50.02;581;0;10;tigre;23
27/01/2023 03:54;93428;65.37;1.533;50;50;581;0;10;tigre;23
27/01/2023 03:54;93428;67.12;2.061;50;50;581;0;10;tigre;23
27/01/2023 03:54;93429;66.69;2.24;50.02;50.02;580;0;10;tigre;23
27/01/2023 03:55;93429;67.62;2.655;50;50;581;0;9;tigre;23
27/01/2023 03:55;93430;66.83;2.422;50;50;581;0;10;tigre;23
27/01/2023 03:56;93430;67.09;2.66;50;50;580;0;10;tigre;23
27/01/2023 03:56;93431;67.05;2.592;50.02;50;581;0;10;tigre;23
27/01/2023 03:57;93431;67.48;2.755;50;50;580;0;10;tigre;23
27/01/2023 03:57;93432;66.14;2.646;50.02;50.02;580;0;10;tigre;23
27/01/2023 03:58;93432;66.62;2.427;50;50;580;0;10;tigre;23
27/01/2023 03:58;93433;65.92;1.834;50.02;50.02;580;0;9;tigre;23
27/01/2023 03:59;93433;65.65;2.164;50.02;50.02;580;0;9;tigre;23
27/01/2023 03:59;93434;65.84;2.464;50.02;50.02;580;0;10;tigre;23
27/01/2023 03:59;93434;66.2;2.717;50;50;580;0;10;tigre;23
27/01/2023 04:00;93435;67;2.653;50;50;580;0;9;tigre;23
27/01/2023 04:00;93435;68.02;2.75;50.02;50.02;581;0;9;tigre;23
27/01/2023 04:01;93436;66.81;3.03;50.02;50.02;580;0;9;tigre;23
27/01/2023 04:01;93436;67.57;2.499;50.02;50.02;580;0;10;tigre;23
27/01/2023 04:02;93437;67.44;2.66;50;50;580;0;10;tigre;23
27/01/2023 04:02;93437;66.53;3.069;50;50;580;0;9;tigre;23
27/01/2023 04:03;93438;66.61;3.125;50.02;50.02;579;0;10;tigre;23
27/01/2023 04:03;93438;67.53;2.369;50.02;50.02;580;0;9;tigre;23
27/01/2023 04:04;93439;67.25;2.056;50;50;579;0;9;tigre;23
27/01/2023 04:04;93439;66.78;2.373;50;50;579;0;10;tigre;23
27/01/2023 04:04;93440;65.32;2.804;50;50;579;0;9;tigre;23
27/01/2023 04:05;93440;65.86;2.991;50;50;580;0;10;tigre;23
27/01/2023 04:05;93441;66.57;2.693;50;50;579;0;10;tigre;23
27/01/2023 04:06;93441;64.81;2.926;50;50;579;0;10;tigre;23
27/01/2023 04:06;93442;67.14;3.257;50.02;50.02;580;0;10;tigre;23
27/01/2023 04:07;93442;66.52;3.046;50.02;50;579;0;10;tigre;23
27/01/2023 04:07;93443;66.9;2.719;50;50;579;0;9;tigre;23
27/01/2023 04:08;93443;67.64;2.543;50;50;579;0;9;tigre;23
27/01/2023 04:08;93444;67.36;3.044;50;49.98;579;0;9;tigre;23
27/01/2023 04:08;93444;66.83;2.396;50;50;579;0;10;tigre;23
27/01/2023 04:09;93445;65.71;2.189;49.98;49.98;579;0;10;tigre;23
27/01/2023 04:09;93445;65.03;2.86;50;50;578;0;9;tigre;23
27/01/2023 04:10;93446;66.38;2.245;49.98;49.98;579;0;10;tigre;23
27/01/2023 04:10;93446;66.09;2.179;50;50;579;0;9;tigre;23
27/01/2023 04:11;93447;67.81;2.865;50;50;579;0;10;tigre;23
27/01/2023 04:11;93447;66.16;2.764;50;50;580;0;9;tigre;23
27/01/2023 04:12;93448;67.11;3.628;50;50;579;0;10;tigre;23
27/01/2023 04:12;93448;67.94;3.374;50;50;579;0;9;tigre;23
27/01/2023 04:13;93449;65.8;2.935;50;50;579;0;9;tigre;23
27/01/2023 04:13;93449;66.55;2.957;50;50;579;0;10;tigre;23
27/01/2023 04:13;93450;65.78;2.75;50.02;50;579;0;9;tigre;23
27/01/2023 04:14;93450;65.44;2.711;50.02;50;579;0;9;tigre;23
27/01/2023 04:14;93451;66.62;2.907;50.02;50.02;579;0;9;tigre;23
27/01/2023 04:15;93451;67.35;2.541;50.02;50.02;579;0;9;tigre;23
27/01/2023 04:15;93452;66.85;2.886;50;50.02;579;0;10;tigre;23
27/01/2023 04:16;93452;67.04;2.649;50;50;579;0;9;tigre;23
27/01/2023 04:16;93453;67.97;2.508;50.02;50.02;579;0;10;tigre;23
27/01/2023 04:17;93453;66.02;3.337;50;50;579;0;9;tigre;23
27/01/2023 04:17;93454;67.05;3.394;50.02;50.02;579;0;9;tigre;23
27/01/2023 04:18;93454;66.47;3.654;50;50;579;0;9;tigre;23
27/01/2023 04:18;93455;65.86;2.931;50.02;50.02;579;0;9;tigre;23
27/01/2023 04:18;93455;66.15;2.898;50;50;579;0;9;tigre;23
27/01/2023 04:19;93456;66.13;2.746;50;50;579;0;9;tigre;23
27/01/2023 04:19;93456;66.87;2.543;50;50;579;0;9;tigre;23
27/01/2023 04:20;93457;65.92;2.67;50;50;579;0;10;tigre;23
27/01/2023 04:20;93457;66.77;3.016;50;50;579;0;9;tigre;23
27/01/2023 04:21;93458;66.68;3.156;49.98;49.98;579;0;9;tigre;23
27/01/2023 04:21;93458;67.25;2.479;49.98;50;579;0;10;tigre;23
27/01/2023 04:22;93459;66.72;3.104;50;50;579;0;10;tigre;23
27/01/2023 04:22;93459;66.71;2.929;50;50;579;0;9;tigre;23
27/01/2023 04:22;93460;66.29;2.894;50.02;50;579;0;9;tigre;23
27/01/2023 04:23;93460;66.02;2.438;50;50;579;0;10;tigre;23
27/01/2023 04:23;93461;66.1;2.353;50;50;579;0;9;tigre;23
27/01/2023 04:24;93461;65.39;2.764;50;50;579;0;9;tigre;23
27/01/2023 04:24;93462;66.74;3.233;50;50;579;0;9;tigre;23
27/01/2023 04:25;93462;66.6;3.009;50;50;579;0;9;tigre;23
27/01/2023 04:25;93463;67.5;2.962;49.98;49.98;579;0;9;tigre;23
27/01/2023 04:26;93463;67.28;3.488;50;50;579;0;9;tigre;23
27/01/2023 04:26;93464;66.02;2.533;50;50;579;0;10;tigre;23
27/01/2023 04:27;93464;66.15;2.975;50;50;579;0;9;tigre;23
27/01/2023 04:27;93465;66.45;2.729;50;50;580;0;10;tigre;23
27/01/2023 04:27;93465;66.27;2.761;49.98;50;579;0;9;tigre;23
27/01/2023 04:28;93466;66.11;2.913;50;50;580;0;9;tigre;23
27/01/2023 04:28;93466;67.06;2.894;50;50;580;0;9;tigre;23
27/01/2023 04:29;93467;66.72;3.346;50;50;579;0;9;tigre;23
27/01/2023 04:29;93467;67.79;2.926;50;50;579;0;9;tigre;23
27/01/2023 04:30;93468;66.23;2.93;49.98;49.98;580;0;9;tigre;23
27/01/2023 04:30;93468;66.88;2.075;49.98;49.98;580;0;9;tigre;23
27/01/2023 04:31;93469;66.81;2.391;50;50;579;0;9;tigre;23
27/01/2023 04:31;93469;66.06;2.802;49.98;49.98;580;0;9;tigre;23
27/01/2023 04:32;93470;66.93;2.165;49.98;49.98;579;0;9;tigre;23
27/01/2023 04:32;93470;67.5;2.858;50;50;579;0;9;tigre;23
27/01/2023 04:32;93471;66.99;2.429;50;50;579;0;9;tigre;23
27/01/2023 04:33;93471;66.54;3.224;50;50.02;579;0;9;tigre;23
27/01/2023 04:33;93472;67.59;2.295;50;50;579;0;9;tigre;23
27/01/2023 04:34;93472;67.55;2.211;50;50;579;0;9;tigre;23
27/01/2023 04:34;93473;65.77;2.434;50.02;50.02;580;0;9;tigre;23
27/01/2023 04:35;93473;66.27;2.316;50.02;50.02;579;0;9;tigre;23
27/01/2023 04:35;93474;64.85;2.703;50;50;580;0;9;tigre;23
27/01/2023 04:36;93474;65.9;1.864;50.02;50.02;580;0;9;tigre;23
27/01/2023 04:36;93475;65.99;2.297;50;50;580;0;9;tigre;23
27/01/2023 04:36;93475;66.56;2.938;50;50;580;0;9;tigre;23
27/01/2023 04:37;93476;65.23;2.761;50;50;579;0;9;tigre;23
27/01/2023 04:37;93476;67.81;2.927;50;50;580;0;9;tigre;23
27/01/2023 04:38;93477;67.69;3.111;50;50;580;0;9;tigre;23
27/01/2023 04:38;93477;67.13;2.477;50;50;580;0;9;tigre;23
27/01/2023 04:39;93478;66.6;2.632;50;50;579;0;9;tigre;23
27/01/2023 04:39;93478;66.75;2.132;50;50;580;0;9;tigre;23
27/01/2023 04:40;93479;66.59;1.89;50;50;580;0;9;tigre;23
27/01/2023 04:40;93479;66.55;2.086;49.98;49.98;580;0;9;tigre;23
27/01/2023 04:41;93480;66.42;2.299;50;50;580;0;9;tigre;23
27/01/2023 04:41;93480;68.1;2.319;50;50;580;0;9;tigre;23
27/01/2023 04:41;93481;66.43;2.477;50;50;580;0;9;tigre;23
27/01/2023 04:42;93481;67.85;2.994;50;50;580;0;9;tigre;23
27/01/2023 04:42;93482;66.27;2.832;50;50;580;0;9;tigre;23
27/01/2023 04:43;93482;67.1;2.242;50;50;580;0;9;tigre;23
27/01/2023 04:43;93483;66.83;2.454;50;50;580;0;9;tigre;23
27/01/2023 04:44;93483;65.51;2.42;50;50;580;0;9;tigre;23
27/01/2023 04:44;93484;66.87;2.87;50.02;50.02;580;0;9;tigre;23
27/01/2023 04:45;93484;66.09;2.371;50;50;579;0;9;tigre;23
27/01/2023 04:45;93485;66.03;3.372;50;50;579;0;9;tigre;23
27/01/2023 04:45;93485;66.97;3.048;50;50;579;0;9;tigre;23
27/01/2023 04:46;93486;66.77;2.692;49.98;49.98;578;0;9;tigre;23
27/01/2023 04:46;93486;66.08;2.696;50;50;580;0;9;tigre;23
27/01/2023 04:47;93487;67.43;2.59;49.98;50;579;0;9;tigre;23
27/01/2023 04:47;93487;65.92;2.748;50;50;580;0;9;tigre;23
27/01/2023 04:48;93488;65.63;3.1;49.98;50;580;0;9;tigre;23
27/01/2023 04:48;93488;65.79;2.542;49.98;49.98;580;0;9;tigre;23
27/01/2023 04:49;93489;67.08;2.003;50;50;580;0;9;tigre;23
27/01/2023 04:49;93489;66.63;2.953;50;50;579;0;9;tigre;23
27/01/2023 04:50;93490;67.83;2.984;50;50;580;0;9;tigre;23
27/01/2023 04:50;93490;66.12;2.711;50;50;580;0;9;tigre;23
27/01/2023 04:50;93491;66.64;2.17;50;50;579;0;9;tigre;23
27/01/2023 04:51;93491;66.72;2.216;49.98;49.98;579;0;9;tigre;23
27/01/2023 04:51;93492;64.77;2.504;49.98;49.98;579;0;9;tigre;23
27/01/2023 04:52;93492;65.92;2.444;49.98;49.98;578;0;9;tigre;23
27/01/2023 04:52;93493;66.46;2.543;50;50;579;0;9;tigre;23
27/01/2023 04:53;93493;67.61;2.991;50;50;579;0;9;tigre;23
27/01/2023 04:53;93494;66.28;3.3;50;50;579;0;9;tigre;23
27/01/2023 04:54;93494;67.23;2.617;50;50;579;0;9;tigre;23
27/01/2023 04:54;93495;66.42;3.108;49.98;49.98;579;0;9;tigre;23
27/01/2023 04:55;93495;65.85;2.541;49.98;49.98;580;0;9;tigre;23
27/01/2023 04:55;93496;65.73;2.327;50.02;50.02;580;0;9;tigre;23
27/01/2023 04:55;93496;66.96;2.715;50.04;50.04;580;0;9;tigre;23
